id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,image_path,image_exists,log_price,spatial_bin
1337800855,20150512T000000,885000,3,1.5,2200,2880,2.0,0,0,5,7,1440,760,1904,0,98112,47.6308,-122.312,2440,4640,/Users/khushirawat/Desktop/CDC/data/images/15070.png,True,13.69334405393293,2382_-6116
6668900155,20140820T000000,225000,2,1.0,1170,7142,1.0,0,0,3,7,1170,0,1951,0,98155,47.7497,-122.313,1170,7615,/Users/khushirawat/Desktop/CDC/data/images/15072.png,True,12.323860125621126,2387_-6116
2770604081,20150305T000000,629950,3,2.5,1680,1683,2.0,0,0,3,9,1120,560,2014,0,98119,47.6425,-122.374,1610,1618,/Users/khushirawat/Desktop/CDC/data/images/15073.png,True,13.35339731756509,2382_-6119
9829201058,20140504T000000,783500,3,2.5,2850,7130,2.0,0,0,3,10,1990,860,1980,0,98122,47.603,-122.289,2280,6459,/Users/khushirawat/Desktop/CDC/data/images/15075.png,True,13.571527617101584,2380_-6114
2481600030,20140701T000000,660000,3,2.0,2570,28500,1.0,0,0,3,9,1970,600,1983,0,98052,47.7318,-122.138,3070,32400,/Users/khushirawat/Desktop/CDC/data/images/15076.png,True,13.399996629152975,2387_-6107
3025079003,20150325T000000,495500,3,2.5,2010,57934,1.0,0,0,3,7,2010,0,1978,0,98014,47.6262,-121.96,2040,55527,/Users/khushirawat/Desktop/CDC/data/images/15077.png,True,13.113324650913615,2381_-6098
6600410290,20140819T000000,207500,3,1.75,1320,12528,1.0,0,0,4,7,1320,0,1970,0,98042,47.3234,-122.142,1340,11039,/Users/khushirawat/Desktop/CDC/data/images/15078.png,True,12.242891437918386,2366_-6107
7852120180,20150304T000000,695000,4,3.5,3510,9084,2.0,0,0,3,10,3510,0,2001,0,98065,47.5402,-121.875,3690,9568,/Users/khushirawat/Desktop/CDC/data/images/15080.png,True,13.451668563394815,2377_-6094
625049313,20140902T000000,460000,3,1.0,1140,4600,1.0,0,0,3,7,1140,0,1942,0,98103,47.6897,-122.337,1370,5000,/Users/khushirawat/Desktop/CDC/data/images/15082.png,True,13.038983942375959,2384_-6117
1102000759,20141026T000000,755000,3,2.5,2420,8856,1.0,0,3,3,9,1620,800,1957,0,98118,47.5405,-122.263,2650,9750,/Users/khushirawat/Desktop/CDC/data/images/15083.png,True,13.534474352733596,2377_-6113
8137500730,20140507T000000,500000,3,2.5,1940,37565,1.0,0,0,4,8,1940,0,1987,0,98027,47.4801,-122.063,2560,37565,/Users/khushirawat/Desktop/CDC/data/images/15084.png,True,13.122365377402328,2374_-6103
8682320640,20150212T000000,695000,2,2.5,2170,7665,1.0,0,2,3,8,2170,0,2013,0,98053,47.7112,-122.019,2300,7100,/Users/khushirawat/Desktop/CDC/data/images/15085.png,True,13.451668563394815,2386_-6101
3629960060,20140904T000000,362000,3,2.75,1420,955,2.0,0,0,3,8,1160,260,2004,0,98029,47.5477,-122.003,1420,955,/Users/khushirawat/Desktop/CDC/data/images/15086.png,True,12.799402253235032,2377_-6100
7202290140,20140728T000000,455800,3,2.5,1690,4584,2.0,0,0,3,7,1690,0,2002,0,98053,47.6866,-122.043,1600,3164,/Users/khushirawat/Desktop/CDC/data/images/15087.png,True,13.029811589736028,2384_-6102
1524079093,20150318T000000,369500,3,1.75,1300,20700,1.0,0,0,3,7,1300,0,1962,0,98024,47.5587,-121.904,1930,37638,/Users/khushirawat/Desktop/CDC/data/images/15088.png,True,12.819908725726677,2378_-6095
524069075,20141024T000000,450000,4,2.5,2450,20348,1.0,0,0,3,8,1410,1040,1978,0,98075,47.5887,-122.064,2450,50094,/Users/khushirawat/Desktop/CDC/data/images/15090.png,True,13.017005083966255,2379_-6103
1826049362,20140611T000000,515000,3,2.5,3370,19585,2.0,0,0,3,7,3200,170,1951,0,98133,47.7388,-122.339,1730,9430,/Users/khushirawat/Desktop/CDC/data/images/15091.png,True,13.151924121391561,2387_-6117
3211230080,20140728T000000,424000,3,2.5,2200,34680,2.0,0,0,3,9,2200,0,1985,0,98092,47.3139,-122.116,2560,35840,/Users/khushirawat/Desktop/CDC/data/images/15094.png,True,12.95749109270188,2366_-6106
7319900345,20140825T000000,438500,3,2.0,1490,3072,1.0,0,0,5,7,770,720,1912,0,98144,47.5772,-122.307,1320,3072,/Users/khushirawat/Desktop/CDC/data/images/15096.png,True,12.991117371293484,2379_-6115
1443500725,20150423T000000,280000,3,1.0,1350,7553,1.5,0,0,3,6,1350,0,1914,0,98118,47.5345,-122.274,1380,7470,/Users/khushirawat/Desktop/CDC/data/images/15099.png,True,12.54254845357358,2377_-6114
208500160,20150107T000000,760000,4,2.5,2430,6099,1.0,0,0,5,8,1470,960,1965,0,98115,47.6777,-122.287,2180,6099,/Users/khushirawat/Desktop/CDC/data/images/15100.png,True,13.541075028051122,2384_-6114
4365200865,20140902T000000,384950,3,1.0,1540,7740,1.0,0,0,4,7,1540,0,1909,0,98126,47.522,-122.375,1220,7740,/Users/khushirawat/Desktop/CDC/data/images/15101.png,True,12.860871332442787,2376_-6119
6072800170,20150428T000000,2500000,4,4.0,3330,24354,1.0,0,0,4,10,3330,0,1961,0,98006,47.5708,-122.192,3880,25493,/Users/khushirawat/Desktop/CDC/data/images/15102.png,True,14.731801689838349,2379_-6110
9808590310,20150408T000000,1000750,3,2.75,3070,10739,2.0,0,0,3,10,2440,630,1987,0,98004,47.6444,-122.191,3490,11913,/Users/khushirawat/Desktop/CDC/data/images/15104.png,True,13.816261276104884,2382_-6110
1336800160,20140605T000000,875000,5,2.5,2920,5568,2.0,0,0,3,8,2320,600,1906,0,98112,47.6265,-122.312,2970,5568,/Users/khushirawat/Desktop/CDC/data/images/15105.png,True,13.681980308196241,2381_-6116
4459800070,20140718T000000,679000,4,1.5,1420,4923,1.5,0,0,4,8,1420,0,1928,0,98103,47.6901,-122.339,1470,4923,/Users/khushirawat/Desktop/CDC/data/images/15107.png,True,13.428377879293798,2385_-6117
8563070030,20140513T000000,645000,3,2.5,1740,13750,2.0,0,0,4,9,1740,0,1975,0,98008,47.6264,-122.092,2540,14300,/Users/khushirawat/Desktop/CDC/data/images/15111.png,True,13.377007146164305,2381_-6105
6790830090,20150415T000000,1060000,4,3.5,4220,8417,3.0,0,0,3,10,4220,0,2012,0,98075,47.5869,-122.054,3730,8435,/Users/khushirawat/Desktop/CDC/data/images/15112.png,True,13.87378040948403,2379_-6103
6072700110,20140520T000000,615000,4,2.75,2820,13193,1.0,0,0,3,8,1860,960,1965,0,98006,47.5579,-122.174,2580,13193,/Users/khushirawat/Desktop/CDC/data/images/15113.png,True,13.329379172803593,2378_-6109
8011100095,20140610T000000,415000,3,2.5,2090,6045,2.0,0,0,3,8,2090,0,2000,0,98056,47.4947,-122.174,2040,6392,/Users/khushirawat/Desktop/CDC/data/images/15114.png,True,12.936036208848487,2375_-6109
3905040780,20140924T000000,520000,4,3.0,2190,5085,2.0,0,0,4,8,2190,0,1992,0,98029,47.5693,-122.002,2130,5142,/Users/khushirawat/Desktop/CDC/data/images/15118.png,True,13.161586013632684,2378_-6100
411100005,20140922T000000,275053,2,1.0,1060,6504,1.0,0,0,3,6,1060,0,1950,0,98155,47.7412,-122.327,1100,7200,/Users/khushirawat/Desktop/CDC/data/images/15119.png,True,12.524722721008256,2387_-6116
3501600114,20140619T000000,646000,4,2.5,2310,4079,2.0,0,0,3,8,2310,0,2008,0,98117,47.6937,-122.361,1220,4800,/Users/khushirawat/Desktop/CDC/data/images/15120.png,True,13.378556330751158,2385_-6118
7298050110,20150303T000000,420000,4,2.5,3360,11637,2.0,0,0,3,11,3360,0,1990,0,98023,47.3018,-122.342,3530,11205,/Users/khushirawat/Desktop/CDC/data/images/15122.png,True,12.948012371209098,2365_-6117
868001705,20150206T000000,1465000,3,1.5,2480,9900,2.0,0,3,3,10,2130,350,1940,0,98177,47.7018,-122.381,2860,9288,/Users/khushirawat/Desktop/CDC/data/images/15123.png,True,14.19736648302693,2385_-6119
7857000900,20140724T000000,353000,3,1.75,1260,11775,1.0,0,0,5,6,1260,0,1942,0,98108,47.5501,-122.296,1270,5480,/Users/khushirawat/Desktop/CDC/data/images/15124.png,True,12.77422616877261,2378_-6115
1025049115,20140625T000000,594000,3,2.25,1270,1406,2.0,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327,/Users/khushirawat/Desktop/CDC/data/images/15125.png,True,13.29463628184505,2383_-6114
2311400195,20150303T000000,1563100,5,3.5,3630,8100,2.0,0,0,3,10,3630,0,2008,0,98004,47.5951,-122.2,1730,8246,/Users/khushirawat/Desktop/CDC/data/images/15126.png,True,14.262182226637693,2380_-6110
3566800040,20140607T000000,490000,3,3.0,1730,2940,3.0,0,0,3,7,1730,0,1985,0,98117,47.6911,-122.392,1690,4410,/Users/khushirawat/Desktop/CDC/data/images/15127.png,True,13.102162710901053,2385_-6120
7856560320,20150317T000000,962000,4,2.25,3320,20100,1.0,0,0,4,8,1810,1510,1981,0,98006,47.5566,-122.153,2450,9821,/Users/khushirawat/Desktop/CDC/data/images/15129.png,True,13.776770769148342,2378_-6108
7283900521,20150420T000000,352500,3,1.75,1500,10269,1.0,0,0,3,7,1030,470,1958,0,98133,47.7672,-122.348,2090,10269,/Users/khushirawat/Desktop/CDC/data/images/15130.png,True,12.77280873810987,2388_-6117
420069021,20141027T000000,246000,3,2.0,1990,203861,1.0,0,0,3,7,1990,0,1949,0,98022,47.2507,-122.039,2760,217800,/Users/khushirawat/Desktop/CDC/data/images/15131.png,True,12.413090879946887,2363_-6102
6817800220,20140829T000000,434900,3,2.0,1520,11067,1.0,0,0,3,7,1140,380,1983,0,98074,47.6326,-122.033,1280,11371,/Users/khushirawat/Desktop/CDC/data/images/15133.png,True,12.982873697962253,2382_-6102
2938100010,20140924T000000,239000,3,1.75,1470,8925,1.0,0,0,4,7,1470,0,1957,0,98022,47.2026,-122.0,1430,9282,/Users/khushirawat/Desktop/CDC/data/images/15134.png,True,12.384223015005313,2360_-6100
5100400244,20150420T000000,403000,2,1.0,894,1552,2.0,0,0,3,7,894,0,2011,0,98115,47.6911,-122.313,1131,1992,/Users/khushirawat/Desktop/CDC/data/images/15135.png,True,12.90669432231532,2385_-6116
5104540610,20140925T000000,459950,4,2.5,2800,6567,2.0,0,0,3,9,2800,0,2006,0,98038,47.3555,-122.002,3400,5900,/Users/khushirawat/Desktop/CDC/data/images/15136.png,True,13.038875241052304,2368_-6100
5316100980,20150326T000000,2250000,3,3.0,4040,7200,1.5,0,2,4,9,3340,700,1930,0,98112,47.6288,-122.284,3450,10800,/Users/khushirawat/Desktop/CDC/data/images/15137.png,True,14.626441218624949,2381_-6114
7570050450,20140910T000000,347500,3,2.5,2540,4760,2.0,0,0,3,8,2540,0,2010,0,98038,47.3452,-122.022,2540,4571,/Users/khushirawat/Desktop/CDC/data/images/15139.png,True,12.758522821680685,2367_-6101
434000040,20140527T000000,535000,2,1.0,1040,5527,1.0,0,0,3,7,1040,0,1951,0,98115,47.6774,-122.284,2080,7020,/Users/khushirawat/Desktop/CDC/data/images/15141.png,True,13.190023895035274,2384_-6114
3122069029,20140619T000000,120000,2,1.0,990,39964,1.0,0,0,2,4,990,0,1945,0,98042,47.3577,-122.085,1560,8990,/Users/khushirawat/Desktop/CDC/data/images/15142.png,True,11.695255355062795,2368_-6104
4154304740,20150224T000000,709000,3,2.75,2780,7200,1.5,0,0,4,8,1870,910,1913,0,98118,47.5632,-122.27,1700,7200,/Users/khushirawat/Desktop/CDC/data/images/15143.png,True,13.471612215950506,2378_-6114
2143700861,20141030T000000,192000,2,1.75,1340,7380,1.0,0,0,3,6,1340,0,1940,0,98055,47.4785,-122.229,1980,9600,/Users/khushirawat/Desktop/CDC/data/images/15144.png,True,12.165255859329688,2374_-6111
339600190,20141014T000000,420000,3,1.0,1310,3963,1.0,0,0,5,7,1310,0,1986,0,98052,47.6826,-122.096,1010,3363,/Users/khushirawat/Desktop/CDC/data/images/15145.png,True,12.948012371209098,2384_-6105
3904921250,20141010T000000,690000,5,3.25,3370,7313,2.0,0,0,4,8,2140,1230,1988,0,98029,47.5632,-122.015,2990,7806,/Users/khushirawat/Desktop/CDC/data/images/15146.png,True,13.444448325847754,2378_-6101
5016002240,20141008T000000,1010000,3,2.25,2160,7500,2.0,0,0,3,10,2160,0,1982,0,98112,47.6232,-122.299,1550,3839,/Users/khushirawat/Desktop/CDC/data/images/15147.png,True,13.825461878915961,2381_-6115
2597500090,20140808T000000,270000,5,2.5,2630,8470,1.5,0,0,4,8,2630,0,1968,0,98002,47.2863,-122.196,1780,8575,/Users/khushirawat/Desktop/CDC/data/images/15148.png,True,12.506180941677357,2364_-6110
1337800284,20140827T000000,950000,3,2.0,2250,2975,2.0,0,0,4,9,1880,370,1905,0,98112,47.6289,-122.309,2690,4800,/Users/khushirawat/Desktop/CDC/data/images/15149.png,True,13.76421831620775,2381_-6115
8663200450,20140715T000000,490000,4,2.25,2800,10800,1.0,0,0,3,8,1680,1120,1977,0,98011,47.7448,-122.177,2260,9800,/Users/khushirawat/Desktop/CDC/data/images/15151.png,True,13.102162710901053,2387_-6109
3888100030,20140714T000000,410000,3,2.0,1270,10227,1.0,0,0,4,6,1270,0,1968,0,98033,47.6876,-122.168,1470,9750,/Users/khushirawat/Desktop/CDC/data/images/15152.png,True,12.923914877701906,2384_-6108
3570000160,20140710T000000,610000,4,2.75,2600,36583,1.0,0,0,5,8,1580,1020,1976,0,98075,47.593,-122.054,2300,27820,/Users/khushirawat/Desktop/CDC/data/images/15153.png,True,13.321215875492413,2380_-6103
1925059049,20140721T000000,775000,3,1.0,1175,10454,1.0,0,0,4,6,1175,0,1949,0,98004,47.6388,-122.218,2010,10800,/Users/khushirawat/Desktop/CDC/data/images/15154.png,True,13.560619598657233,2382_-6111
3876312490,20150414T000000,435000,4,2.25,1910,8400,2.0,0,0,3,7,1910,0,1975,0,98072,47.7352,-122.175,1910,8400,/Users/khushirawat/Desktop/CDC/data/images/15155.png,True,12.983103608918753,2387_-6109
3026059362,20141031T000000,499000,3,2.5,1861,1587,2.0,0,0,3,8,1578,283,2007,0,98034,47.7043,-122.209,2090,10454,/Users/khushirawat/Desktop/CDC/data/images/15156.png,True,13.120363378739663,2385_-6110
8665900295,20150423T000000,439500,3,2.5,1600,6510,1.0,0,0,3,7,940,660,1983,0,98155,47.7679,-122.308,1600,10507,/Users/khushirawat/Desktop/CDC/data/images/15157.png,True,12.993395271417636,2388_-6115
6071200455,20140523T000000,550000,3,2.0,1830,9152,1.0,0,0,5,8,1830,0,1959,0,98006,47.5531,-122.181,1770,9220,/Users/khushirawat/Desktop/CDC/data/images/15159.png,True,13.217675375388819,2378_-6109
8682260850,20140729T000000,504975,2,2.5,1900,4871,2.0,0,0,3,8,1900,0,2005,0,98053,47.7132,-122.034,1640,4780,/Users/khushirawat/Desktop/CDC/data/images/15160.png,True,13.132266182375686,2386_-6102
2473350930,20140609T000000,390000,4,1.75,2700,7875,1.5,0,0,4,8,2700,0,1968,0,98058,47.454,-122.144,2220,7875,/Users/khushirawat/Desktop/CDC/data/images/15163.png,True,12.873904582205107,2373_-6107
98000750,20141021T000000,1165000,5,3.75,4220,15959,2.0,0,0,3,11,4220,0,2004,0,98075,47.5869,-121.967,4630,16531,/Users/khushirawat/Desktop/CDC/data/images/15164.png,True,13.968232503350668,2379_-6098
1180002470,20141104T000000,354000,6,3.5,3020,4500,2.0,0,0,3,7,3020,0,1941,1992,98178,47.498,-122.225,900,6000,/Users/khushirawat/Desktop/CDC/data/images/15165.png,True,12.777055016970678,2375_-6111
7123400045,20140523T000000,225000,2,1.0,1300,11867,1.5,0,0,4,6,1300,0,1975,0,98010,47.3221,-121.903,820,11867,/Users/khushirawat/Desktop/CDC/data/images/15166.png,True,12.323860125621126,2366_-6095
5125400385,20140805T000000,220000,4,1.75,1530,18400,1.5,0,0,4,6,1530,0,1938,0,98002,47.329,-122.219,1620,13535,/Users/khushirawat/Desktop/CDC/data/images/15167.png,True,12.301387370778713,2366_-6111
1150700170,20140926T000000,299000,4,2.25,1870,6693,2.0,0,0,3,7,1870,0,1996,0,98003,47.2774,-122.299,1650,6518,/Users/khushirawat/Desktop/CDC/data/images/15168.png,True,12.608202196848836,2364_-6115
5603800110,20140915T000000,586000,4,2.25,2130,9000,2.0,0,0,4,8,2130,0,1965,0,98006,47.5716,-122.159,2110,10431,/Users/khushirawat/Desktop/CDC/data/images/15169.png,True,13.281076775042335,2379_-6108
2425039017,20140904T000000,808250,3,2.0,1750,2640,1.0,0,0,3,8,1010,740,1914,2005,98119,47.6419,-122.368,1750,4560,/Users/khushirawat/Desktop/CDC/data/images/15171.png,True,13.602627932827867,2382_-6118
1959702045,20141119T000000,900000,2,1.0,1240,5500,1.0,0,0,3,7,1240,0,1954,0,98102,47.6461,-122.317,2080,4400,/Users/khushirawat/Desktop/CDC/data/images/15172.png,True,13.710151153416941,2382_-6116
1442870420,20140724T000000,485000,4,2.75,2790,7803,2.0,0,0,3,8,2790,0,2013,0,98045,47.4823,-121.772,2620,6178,/Users/khushirawat/Desktop/CDC/data/images/15173.png,True,13.091906231773164,2374_-6089
3834000004,20150302T000000,350000,2,1.5,1150,7552,1.0,0,1,3,7,1150,0,1944,0,98125,47.7298,-122.286,1910,8145,/Users/khushirawat/Desktop/CDC/data/images/15174.png,True,12.765691290604371,2386_-6114
4047200580,20150302T000000,265000,2,1.5,1440,22081,2.0,0,0,3,7,1440,0,1990,0,98019,47.7698,-121.896,1440,19544,/Users/khushirawat/Desktop/CDC/data/images/15175.png,True,12.487488878546145,2388_-6095
133000271,20141201T000000,355000,5,2.5,2540,5100,2.0,0,0,3,7,2540,0,2014,0,98168,47.5123,-122.316,1400,9440,/Users/khushirawat/Desktop/CDC/data/images/15176.png,True,12.779875885354993,2376_-6116
4058801670,20140717T000000,445000,3,2.25,2100,8201,1.0,0,2,3,8,1620,480,1967,0,98178,47.5091,-122.244,2660,8712,/Users/khushirawat/Desktop/CDC/data/images/15177.png,True,13.005831808336863,2375_-6112
8663310050,20141006T000000,510000,4,2.5,2440,10423,1.0,0,0,3,7,2440,0,1955,1993,98034,47.725,-122.172,1990,7758,/Users/khushirawat/Desktop/CDC/data/images/15178.png,True,13.1421679654829,2386_-6109
8146100580,20141020T000000,765000,3,1.0,1220,7585,1.0,0,0,4,7,1220,0,1954,0,98004,47.6094,-122.194,1380,8918,/Users/khushirawat/Desktop/CDC/data/images/15180.png,True,13.547632419997361,2380_-6110
4397010480,20150413T000000,425000,3,2.75,2600,10874,2.0,0,0,3,9,2600,0,1994,0,98042,47.3815,-122.146,2800,11504,/Users/khushirawat/Desktop/CDC/data/images/15181.png,True,12.959846800844963,2369_-6107
1769600147,20140731T000000,477590,3,3.25,2260,7701,2.0,0,0,3,8,1760,500,2000,0,98146,47.5053,-122.377,1880,7529,/Users/khushirawat/Desktop/CDC/data/images/15182.png,True,13.07650999666187,2375_-6119
9839300545,20140714T000000,605000,2,2.0,1270,5500,1.5,0,0,4,8,1270,0,1921,0,98122,47.6121,-122.294,1870,4400,/Users/khushirawat/Desktop/CDC/data/images/15183.png,True,13.312985389904174,2381_-6115
7853321090,20141001T000000,450000,3,2.5,2410,4293,2.0,0,0,3,7,2410,0,2007,0,98065,47.5196,-121.869,2190,5900,/Users/khushirawat/Desktop/CDC/data/images/15184.png,True,13.017005083966255,2376_-6093
1610000016,20140911T000000,175000,4,1.0,1300,6030,1.5,0,0,3,6,1300,0,1947,0,98168,47.4778,-122.286,1240,6900,/Users/khushirawat/Desktop/CDC/data/images/15185.png,True,12.07254696717504,2374_-6114
5727500006,20150427T000000,679990,4,2.75,3320,8653,2.0,0,0,3,8,3320,0,2014,0,98133,47.7521,-122.334,2140,8727,/Users/khushirawat/Desktop/CDC/data/images/15186.png,True,13.429834841770585,2388_-6117
9542801410,20150114T000000,286000,4,1.75,2190,8400,2.0,0,0,2,8,2190,0,1978,0,98023,47.3003,-122.373,2410,7700,/Users/khushirawat/Desktop/CDC/data/images/15187.png,True,12.563750586299374,2365_-6119
4454800060,20140626T000000,450000,2,1.75,840,3340,1.0,0,0,3,6,700,140,1912,0,98107,47.6692,-122.359,1700,3980,/Users/khushirawat/Desktop/CDC/data/images/15188.png,True,13.017005083966255,2383_-6118
4167700240,20141204T000000,268450,5,2.25,2200,9600,1.0,0,0,4,7,1100,1100,1963,0,98023,47.3263,-122.364,1780,9680,/Users/khushirawat/Desktop/CDC/data/images/15190.png,True,12.500423680932249,2366_-6118
3630200080,20140807T000000,775000,4,3.5,3390,3960,2.0,0,0,3,10,3390,0,2008,0,98027,47.5406,-121.995,2990,3400,/Users/khushirawat/Desktop/CDC/data/images/15191.png,True,13.560619598657233,2377_-6100
4239400960,20141212T000000,143000,3,1.0,1090,3315,1.0,0,0,4,6,1090,0,1969,0,98092,47.3159,-122.183,960,3120,/Users/khushirawat/Desktop/CDC/data/images/15192.png,True,11.870606902224587,2366_-6109
5451200370,20150209T000000,1165000,4,2.25,3080,10487,2.0,0,0,4,9,3080,0,1968,0,98040,47.5344,-122.224,2480,10607,/Users/khushirawat/Desktop/CDC/data/images/15193.png,True,13.968232503350668,2377_-6111
4039800080,20140529T000000,1355000,5,3.5,5960,13703,2.0,0,2,3,10,4770,1190,1984,0,98008,47.6151,-122.107,2810,17320,/Users/khushirawat/Desktop/CDC/data/images/15194.png,True,14.119312750303045,2381_-6105
4045100075,20150325T000000,2400000,4,4.25,4890,15188,2.0,0,2,3,11,3090,1800,1999,0,98040,47.5602,-122.227,3470,16201,/Users/khushirawat/Desktop/CDC/data/images/15195.png,True,14.690979711984754,2378_-6111
1402600040,20140825T000000,330000,4,2.25,2430,7490,2.0,0,0,3,8,2430,0,1983,0,98058,47.4406,-122.139,2070,7469,/Users/khushirawat/Desktop/CDC/data/images/15196.png,True,12.706850963741102,2372_-6107
6362900171,20140527T000000,499950,3,3.5,1820,1501,2.0,0,0,3,8,1430,390,2014,0,98144,47.596,-122.298,1550,1501,/Users/khushirawat/Desktop/CDC/data/images/15197.png,True,13.122265372602016,2380_-6115
6817750340,20140919T000000,305000,4,2.5,1914,3150,2.0,0,0,3,8,1914,0,2009,0,98055,47.43,-122.188,1714,3164,/Users/khushirawat/Desktop/CDC/data/images/15198.png,True,12.628070334272698,2372_-6109
8835200230,20140702T000000,475000,4,2.5,1850,5444,2.0,0,0,5,7,1850,0,1981,0,98034,47.7227,-122.16,1540,5000,/Users/khushirawat/Desktop/CDC/data/images/15200.png,True,13.07107218827772,2386_-6108
4139460390,20140620T000000,995000,4,4.5,3850,13551,2.0,0,2,3,10,3000,850,1998,0,98006,47.5522,-122.103,3480,10737,/Users/khushirawat/Desktop/CDC/data/images/15201.png,True,13.81049902116535,2378_-6105
2938200170,20150320T000000,265000,4,2.0,1600,10160,1.0,0,0,4,7,1600,0,1972,0,98022,47.2015,-122.003,1540,9352,/Users/khushirawat/Desktop/CDC/data/images/15202.png,True,12.487488878546145,2360_-6100
1446800511,20141009T000000,249950,4,1.0,1330,7980,1.5,0,0,3,6,1330,0,1952,0,98168,47.492,-122.333,1570,8588,/Users/khushirawat/Desktop/CDC/data/images/15204.png,True,12.429020177633873,2375_-6117
3419600125,20140701T000000,245000,3,2.0,1190,4072,1.5,0,0,5,6,1190,0,1907,0,98118,47.5276,-122.274,1680,5850,/Users/khushirawat/Desktop/CDC/data/images/15205.png,True,12.409017571151187,2376_-6114
4327600010,20150202T000000,336000,3,3.0,1790,13350,1.0,0,0,3,7,1190,600,1988,0,98178,47.4958,-122.262,1740,10624,/Users/khushirawat/Desktop/CDC/data/images/15206.png,True,12.724869415131389,2375_-6113
9407001610,20140715T000000,271900,3,1.75,1890,11875,1.0,0,0,3,7,1230,660,1979,0,98045,47.4472,-121.774,1580,10920,/Users/khushirawat/Desktop/CDC/data/images/15207.png,True,12.513193308436527,2372_-6089
5366200460,20140520T000000,619500,3,2.5,1700,4105,2.0,0,0,3,8,1700,0,1992,0,98122,47.6078,-122.292,1880,3665,/Users/khushirawat/Desktop/CDC/data/images/15208.png,True,13.336669594255035,2380_-6115
8562600500,20150109T000000,520000,3,1.75,1540,7558,1.0,0,0,3,8,1540,0,1964,0,98052,47.6707,-122.156,1540,7863,/Users/khushirawat/Desktop/CDC/data/images/15209.png,True,13.161586013632684,2384_-6108
1254200015,20141216T000000,405000,3,2.5,2260,5500,1.5,0,0,3,7,1280,980,1910,0,98117,47.681,-122.388,1790,5355,/Users/khushirawat/Desktop/CDC/data/images/15211.png,True,12.91164481522143,2384_-6119
9285800735,20140812T000000,406650,2,1.0,1070,6100,1.0,0,0,3,6,1070,0,1940,0,98126,47.5698,-122.377,1770,5695,/Users/khushirawat/Desktop/CDC/data/images/15212.png,True,12.915710602709074,2378_-6119
5101404351,20140702T000000,550000,4,2.75,2160,5005,1.0,0,0,3,7,1430,730,1987,0,98115,47.6971,-122.302,1770,5326,/Users/khushirawat/Desktop/CDC/data/images/15214.png,True,13.217675375388819,2385_-6115
224069010,20140725T000000,653450,3,2.5,2070,49658,1.0,0,0,4,8,1540,530,1980,0,98075,47.5936,-122.013,2620,35160,/Users/khushirawat/Desktop/CDC/data/images/15217.png,True,13.390022828362982,2380_-6101
1245001763,20150303T000000,670000,4,2.5,2110,7291,2.0,0,0,4,7,2110,0,1977,0,98033,47.6888,-122.201,2350,8625,/Users/khushirawat/Desktop/CDC/data/images/15218.png,True,13.415034483903348,2384_-6110
6300000226,20150504T000000,380000,4,1.0,1200,2171,1.5,0,0,3,7,1200,0,1933,0,98133,47.7076,-122.342,1130,1598,/Users/khushirawat/Desktop/CDC/data/images/15219.png,True,12.847929163278053,2385_-6117
2267000453,20140627T000000,415000,3,2.5,1060,1536,2.0,0,0,3,8,1060,0,2000,0,98117,47.6907,-122.395,1220,1316,/Users/khushirawat/Desktop/CDC/data/images/15220.png,True,12.936036208848487,2385_-6120
1088800060,20141105T000000,575000,3,2.5,2270,9600,2.0,0,0,3,9,2270,0,1990,0,98011,47.7388,-122.206,2580,9617,/Users/khushirawat/Desktop/CDC/data/images/15221.png,True,13.26212705890841,2387_-6110
6305900300,20141013T000000,395000,4,2.5,2740,8336,2.0,0,0,4,9,2740,0,1990,0,98031,47.3904,-122.176,2460,9189,/Users/khushirawat/Desktop/CDC/data/images/15222.png,True,12.886643575525625,2370_-6109
6145600865,20140505T000000,449250,4,2.0,1480,3844,1.5,0,0,5,7,1480,0,1928,0,98133,47.7042,-122.352,1480,3844,/Users/khushirawat/Desktop/CDC/data/images/15223.png,True,13.015337030575438,2385_-6118
3148750050,20150325T000000,231000,3,2.5,1370,7247,2.0,0,0,3,7,1370,0,1995,0,98032,47.3767,-122.303,1720,8085,/Users/khushirawat/Desktop/CDC/data/images/15227.png,True,12.35017731849889,2369_-6115
2333230270,20140814T000000,328000,4,2.5,1990,3980,2.0,0,0,3,7,1990,0,2002,0,98058,47.4445,-122.17,1990,4373,/Users/khushirawat/Desktop/CDC/data/images/15228.png,True,12.700771936142122,2372_-6108
7519000335,20141203T000000,865000,6,2.75,3500,5150,2.0,0,0,5,8,2430,1070,1909,0,98117,47.6842,-122.363,1430,3860,/Users/khushirawat/Desktop/CDC/data/images/15230.png,True,13.670485941982712,2384_-6118
7137900320,20140509T000000,224500,4,1.0,1430,8355,1.5,0,0,4,7,1430,0,1983,0,98092,47.3178,-122.174,1550,7938,/Users/khushirawat/Desktop/CDC/data/images/15231.png,True,12.32163544049751,2366_-6109
